target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,uniprotId,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,proteinClass,concatenated_sources
CHEMBL4523354,"CHEMBL25,CHEMBL424","1362,1280",CHEMBL4418184,38,PATENT,"","","",119104,Q6XQN6,Nicotinate phosphoribosyltransferase,Homo sapiens,"0.16,0.5",nM,=,"9.3,9.8",false,false,Enzyme,ot_genetics_portal
CHEMBL4523399,"CHEMBL595,CHEMBL121","20027,19737",CHEMBL4370834,1,LITERATURE,Bioorg Med Chem Lett,3.0770154E7,10.1016/j.bmcl.2019.01.041,119149,Q8N5K1,CDGSH iron-sulfur domain-containing protein 2,Homo sapiens,"4800.0,2290.0",nM,=,"5.32,5.64",false,false,None,"impc,ot_genetics_portal"
CHEMBL4523474,CHEMBL434,1994,CHEMBL4419207,38,PATENT,"","","",119224,Q9NYW6,Taste receptor type 2 member 3,Homo sapiens,4.9,nM,=,8.31,false,false,GPCR,ot_genetics_portal
CHEMBL4523494,"CHEMBL1397,CHEMBL64391","334337,97867",CHEMBL4418432,38,PATENT,"","","",119244,Q9UNU6,7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase,Homo sapiens,"3800.0,4700.0",nM,=,"5.33,5.42",false,false,Enzyme,"ot_genetics_portal,impc"
CHEMBL4523509,"CHEMBL4476514,CHEMBL4451634","2383520,2358643","CHEMBL4377283,CHEMBL4323102",1,LITERATURE,J Med Chem,"3.1550156E7,3.12603E7","10.1021/acs.jmedchem.9b00522,10.1021/acs.jmedchem.9b00562",119259,Q9Y657,Spindlin-1,Homo sapiens,"9.9,3000.0",nM,=,"8.0,5.52",true,false,None,chemicalProbes
CHEMBL4523510,CHEMBL4298172,2336143,CHEMBL5042226,1,LITERATURE,J Med Chem,3.5166541E7,10.1021/acs.jmedchem.1c01898,119260,Q9Y6A2,Cholesterol 24-hydroxylase,Homo sapiens,7.4,nM,=,8.13,false,true,Enzyme,chembl
CHEMBL4523666,CHEMBL3301622,1763584,CHEMBL4424133,1,LITERATURE,Bioorg Med Chem Lett,3.0685094E7,10.1016/j.bmcl.2019.01.018,119383,P30530,TEL/AXL,Homo sapiens,8.5,nM,=,8.07,false,true,Kinase,"ot_genetics_portal,chembl"
CHEMBL4523742,CHEMBL4081711,2221622,CHEMBL4361887,1,LITERATURE,ACS Med Chem Lett,3.1312412E7,10.1021/acsmedchemlett.9b00219,119459,Q9NWZ3,VHL/IRAK4,Homo sapiens,15.85,nM,=,7.8,true,true,Kinase,"chemicalProbes,chembl"
CHEMBL4523998,CHEMBL3353410,1817518,CHEMBL5160886,1,LITERATURE,J Med Chem,3.5254067E7,10.1021/acs.jmedchem.1c01827,119715,P00533,VHL/EGFR,Homo sapiens,1.0,nM,=,9.0,false,true,Kinase,"uniprot_literature,impc,eva,intogen,ot_genetics_portal,clingen,chembl,eva_somatic,cancer_gene_census"
CHEMBL4523999,"CHEMBL1236962,CHEMBL3545097,CHEMBL1801204,CHEMBL561708,CHEMBL4084907","556368,1926946,699312,2224818,1162276","CHEMBL4322495,CHEMBL4308964,CHEMBL5127283,CHEMBL4410951",1,LITERATURE,"ACS Med Chem Lett,J Med Chem,Eur J Med Chem","3.1749911E7,2.921148E7,3.146522E7,3.489444E7","10.1016/j.ejmech.2021.114039,10.1021/acs.jmedchem.9b00972,10.1021/acs.jmedchem.7b01019,10.1021/acsmedchemlett.9b00401",119716,"Q9BPZ7,P42345,Q6R327",mTORC2,Homo sapiens,"0.18,5.0,2.8,139.0",nM,=,"8.3,8.55,9.74,6.86",false,"false,true","None,Kinase","impc,chemicalProbes,impc,eva,intogen,chemicalProbes,chembl,eva_somatic,cancer_gene_census"
CHEMBL4524,CHEMBL3128043,1624674,CHEMBL3611424,1,LITERATURE,ACS Med Chem Lett,2.6191365E7,10.1021/acsmedchemlett.5b00102,30044,Q9P286,Serine/threonine-protein kinase PAK7,Homo sapiens,18.1,nM,=,7.74,false,false,Kinase,chemicalProbes
CHEMBL4550,"CHEMBL1922660,CHEMBL3417525,CHEMBL93","9217,1266257,1840736","CHEMBL3783530,CHEMBL1924524,CHEMBL5210505","1,65","LIT_EUBOPEN_CGL,LITERATURE","J Med Chem,Eur J Med Chem","2.2059882E7,2.6922224E7","10.1021/jm2008369,10.1016/j.ejmech.2016.02.027,10.6019/CHEMBL5210307",10102,P20292,5-lipoxygenase activating protein,Homo sapiens,"580.0,0.7,1.7",nM,=,"8.77,9.15,6.24","false,true","false,true",Enzyme,"chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL4561,"CHEMBL17645,CHEMBL595573,CHEMBL2016681,CHEMBL161724,CHEMBL257940","1334397,593301,266625,434988,19320","CHEMBL1293075,CHEMBL948247,CHEMBL832980,CHEMBL2020488",1,LITERATURE,Bioorg Med Chem Lett,"2.0951033E7,1.5863317E7,1.8160282E7,2.2445286E7","10.1016/j.bmcl.2010.09.064,10.1016/j.bmcl.2005.03.052,10.1016/j.bmcl.2007.11.132,10.1016/j.bmcl.2012.02.098",11336,Q15761,Neuropeptide Y receptor type 5,Homo sapiens,"5.0,1.8,1.2,1.3,1.259",nM,=,"8.3,8.89,8.74,8.9,8.92","false,true","false,true",GPCR,"impc,chembl,chemicalProbes"
CHEMBL4574,CHEMBL603469,597145,CHEMBL1244743,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,100850,Q8IWQ3,BR serine/threonine-protein kinase 2,Homo sapiens,16.0,nM,=,7.8,false,false,Kinase,ot_genetics_portal
CHEMBL4576,CHEMBL2062565,1355954,CHEMBL2065460,1,LITERATURE,ACS Med Chem Lett,2.4900464E7,10.1021/ml200257n,100852,Q9H2X6,Homeodomain-interacting protein kinase 2,Homo sapiens,20.0,nM,=,7.7,false,false,Kinase,chemicalProbes
CHEMBL4588,"CHEMBL440498,CHEMBL279785,CHEMBL75094,CHEMBL475540","126117,454726,23430,120195","CHEMBL713848,CHEMBL940661,CHEMBL3868402",1,LITERATURE,"Bioorg Med Chem,J Med Chem","2.7825552E7,1.8364257E7,1.1754593E7","10.1021/jm0103920,10.1016/j.bmc.2016.09.009,10.1016/j.bmc.2008.03.018",11110,P22894,Matrix metalloproteinase 8,Homo sapiens,"0.47,0.54,1024.0,0.097",nM,=,"5.99,9.27,10.01,9.33",false,"false,true",Enzyme,"chemicalProbes,chembl"
CHEMBL4589,"CHEMBL3360521,CHEMBL1234570,CHEMBL3360533,CHEMBL3360529,CHEMBL3360530,CHEMBL3360531,CHEMBL3360526,CHEMBL3360527,CHEMBL3360525,CHEMBL2430532,CHEMBL2430537,CHEMBL3360534,CHEMBL3360535,CHEMBL3360505,CHEMBL3360522","1824701,1582584,1824702,1824709,696920,1824710,1582579,1824711,1824705,1824684,1824706,1824713,1824707,1824714,1824715",CHEMBL3378817,1,LITERATURE,Eur J Med Chem,2.5462236E7,10.1016/j.ejmech.2014.10.033,10168,P28161,Glutathione S-transferase Mu 2,Homo sapiens,"70.0,40.0,5.0,8.0,20.0,6.0,10.0,60.0,3.0,7.0,30.0",nM,=,"8.3,8.52,8.0,7.52,7.7,7.22,8.1,7.16,8.15,7.4,8.22",false,false,Enzyme,chemicalProbes
CHEMBL4594,CHEMBL2110727,1383167,CHEMBL4344296,1,LITERATURE,J Med Chem,3.193092E7,10.1021/acs.jmedchem.9b01701,100434,P32248,C-C chemokine receptor type 7,Homo sapiens,3.1,nM,=,8.51,false,false,GPCR,"impc,cancer_gene_census"
CHEMBL4596,"CHEMBL380492,CHEMBL218375","345659,366845","CHEMBL867802,CHEMBL855762",1,LITERATURE,J Med Chem,"1.7266208E7,1.6640325E7","10.1021/jm050965z,10.1021/jm061118e",100436,P51685,C-C chemokine receptor type 8,Homo sapiens,"4.0,1.6",nM,=,"8.8,8.4",false,false,GPCR,chemicalProbes
CHEMBL4597,"CHEMBL384304,CHEMBL296468,CHEMBL445813","361203,511261,71663","CHEMBL1051303,CHEMBL1908730",1,LITERATURE,Nat Biotechnol,"1.8183025E7,2.2037378E7","10.1038/nbt.1990,10.1038/nbt1358",30022,Q00536,Serine/threonine-protein kinase PCTAIRE-1,Homo sapiens,"0.54,1.1,7.1",nM,=,"9.27,8.15,8.96",false,true,Kinase,chembl
CHEMBL4598,"CHEMBL608533,CHEMBL502835,CHEMBL603469,CHEMBL535","522730,13048,597145,608601","CHEMBL1908752,CHEMBL1244524",1,LITERATURE,"Blood,Nat Biotechnol","1.9654408E7,2.2037378E7","10.1038/nbt.1990,10.1182/blood-2009-05-222034",30024,Q13043,Serine/threonine-protein kinase MST1,Homo sapiens,"9.0,19.0,3.0,17.0",nM,=,"8.52,7.77,7.72,8.05",false,false,Kinase,impc
CHEMBL4600,"CHEMBL3609372,CHEMBL3128043,CHEMBL3770443","1960235,1624674,2071362","CHEMBL3820948,CHEMBL3611420,CHEMBL3610932",1,LITERATURE,"ACS Med Chem Lett,J Med Chem","2.6191365E7,2.7167326E7","10.1021/acsmedchemlett.5b00102,10.1021/acs.jmedchem.6b00638",30025,Q13153,Serine/threonine-protein kinase PAK 1,Homo sapiens,"13.7,3.7,5.2",nM,=,"8.43,8.28,7.86","false,true",false,Kinase,chemicalProbes
CHEMBL4601,"CHEMBL1873475,CHEMBL1421,CHEMBL1230609,CHEMBL3133821","1214046,692959,361469,1625919","CHEMBL1908726,CHEMBL4412232,CHEMBL3241182,CHEMBL4414919",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,Nat Biotechnol,Eur J Med Chem","3.0562697E7,3.1381333E7,2.465064E7,2.2037378E7","10.1016/j.bmcl.2014.03.002,10.1038/nbt.1990,10.1021/acs.jmedchem.9b00687,10.1016/j.ejmech.2018.12.012",30026,Q13882,Tyrosine-protein kinase BRK,Homo sapiens,"4.3,5.3,18.0,3.15",nM,=,"8.5,7.75,8.28,8.37",false,"false,true",Kinase,"intogen,ot_genetics_portal,chembl,cancer_gene_census,chemicalProbes,intogen,chembl,cancer_gene_census"
CHEMBL4602,CHEMBL1230609,692959,CHEMBL1908650,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,30027,Q15375,Ephrin type-A receptor 7,Homo sapiens,2.5,nM,=,8.6,false,true,Kinase,"intogen,chembl,cancer_gene_census"
CHEMBL4607,"CHEMBL191,CHEMBL189568,CHEMBL408403,CHEMBL34124,CHEMBL1017","50942,408842,116949,316752,429156","CHEMBL4272381,CHEMBL3876344,CHEMBL647513,CHEMBL2208700,CHEMBL1949357",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.1413808E7,2.2309912E7,2.787625E7,2.9969256E7","10.1016/j.bmc.2016.11.014,10.1016/S0960-894X(01)80517-5,10.1021/jm1013693,10.1016/j.ejmech.2012.01.009,10.1021/acs.jmedchem.8b00294",10692,P50052,Angiotensin II type 2 (AT-2) receptor,Homo sapiens,"0.33,19.0,0.08,0.58,0.4",nM,=,"9.4,7.72,9.48,9.24,10.1","false,true","false,true",GPCR,"impc,chemicalProbes,chembl,impc,ot_genetics_portal"
CHEMBL4608,"CHEMBL2221249,CHEMBL220018","1451060,364011","CHEMBL1909168,CHEMBL908723","15,1","DRUGMATRIX,LITERATURE",Bioorg Med Chem Lett,1.6931008E7,10.1016/j.bmcl.2006.07.015,11006,P33032,Melanocortin receptor 5,Homo sapiens,"0.1,249.0",nM,=,"10.0,6.6",false,false,GPCR,"ot_genetics_portal,chemicalProbes"
CHEMBL4616,"CHEMBL3586032,CHEMBL113313,CHEMBL500468,CHEMBL13817,CHEMBL243001,CHEMBL1923502,CHEMBL278623,CHEMBL3287218,CHEMBL1963249","182843,389238,1267108,22393,1757743,485215,1284960,1949247,12850","CHEMBL1925646,CHEMBL3588724,CHEMBL831432,CHEMBL4137251,CHEMBL685174,CHEMBL3293068,CHEMBL1958783,CHEMBL3880199,CHEMBL685171","1,38","PATENT,LITERATURE","ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem","2.2106937E7,9703459.0,2.598169E7,2.4900864E7,1.2646029E7,1.5780607E7,2.9909635E7,2.2342626E7","10.1016/j.bmcl.2012.01.078,10.1016/j.bmcl.2005.02.042,10.1021/jm020985q,10.1021/jm970342o,10.1016/j.bmcl.2015.04.040,10.1021/acs.jmedchem.8b00322,10.1021/ml400473x,10.1021/jm2007062",11536,Q92847,Ghrelin receptor,Homo sapiens,"6.607,1.0,0.96,4.0,0.14,0.9,22.9,16.0",nM,=,"9.0,9.02,8.18,7.64,9.85,8.4,9.05,7.8",false,"false,true",GPCR,"impc,chembl,impc,ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL4618,"CHEMBL4297604,CHEMBL4852381,CHEMBL93,CHEMBL29292,CHEMBL1560,CHEMBL98","9217,2335575,444750,2546152,40702,11305","CHEMBL4834692,CHEMBL4009226,CHEMBL706178,CHEMBL4619093,CHEMBL841667",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem","2.821884E7,3.3592148E7,3.2551007E7,1.0691697E7","10.1021/acs.jmedchem.0c01955,10.1021/jm990496z,10.1016/S0960-894X(01)80464-9,10.1021/acs.jmedchem.6b01507,10.1021/acsmedchemlett.0c00102",237,P09960,Leukotriene A4 hydrolase,Homo sapiens,"4.9,70.0,850.0,0.12,1670.0,266.0",nM,=,"6.58,9.92,7.16,6.07,5.78,8.31","false,true","false,true",Enzyme,"ot_genetics_portal,ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL4619,"CHEMBL1428,CHEMBL475534","365248,453570",CHEMBL5168608,1,LITERATURE,J Med Chem,3.5666471E7,10.1021/acs.jmedchem.2c00458,11176,Q14123,Phosphodiesterase 1C,Homo sapiens,"1243.0,1850.0",nM,=,"5.91,5.73",false,true,Enzyme,"impc,chembl,impc,ot_genetics_portal,chembl"
CHEMBL4625,"CHEMBL3287283,CHEMBL4228713,CHEMBL3309307,CHEMBL2107358,CHEMBL3309310,CHEMBL2159735,CHEMBL3342187,CHEMBL3287282,CHEMBL408194,CHEMBL51483,CHEMBL2159741,CHEMBL3137309,CHEMBL3342332,CHEMBL4297482,CHEMBL3287301,CHEMBL443684,CHEMBL4446378","1794328,78169,1778395,1757808,1794474,1757809,2353387,1778398,429157,1757827,1626740,2301204,508147,2335453,1426290,1426284,1379628","CHEMBL4813626,CHEMBL3291801,CHEMBL4398457,CHEMBL1072274,CHEMBL3382382,CHEMBL3369468,CHEMBL3830807,CHEMBL5096372,CHEMBL2162633,CHEMBL5096359,CHEMBL4220002,CHEMBL2173040",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.2747598E7,2.5313317E7,3.4153472E7,2.3047228E7,2.8926247E7,2.4881567E7,3.3253879E7,2.7353532E7,2.0192224E7,3.1129454E7,2.494474E7","10.1016/j.ejmech.2019.05.019,10.1016/j.ejmech.2012.09.012,10.1016/j.bmcl.2016.06.043,10.1021/jm300608w,10.1016/j.bmcl.2020.127717,10.1016/j.bmcl.2014.05.036,10.1021/jm100009z,10.1021/ml500030p,10.1021/ml5001867,10.1021/acs.jmedchem.7b00717,10.1016/j.bmcl.2021.128215",100217,Q07817,Apoptosis regulator Bcl-X,Homo sapiens,"36.0,1.0,1.1,20.0,310.0,10.0,900.0,0.1,9.0,15.0,0.055,7.7,700.0,14.0,13.0,4690.0",nM,=,"7.44,7.89,10.0,7.82,6.16,7.85,6.05,9.0,6.51,8.0,7.7,5.33,10.26,8.11,8.96,8.05","false,true","false,true",None,"impc,chembl,impc,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL4630734,"CHEMBL468,CHEMBL43452,CHEMBL848,CHEMBL4648616","5028,2485167,63649,63100","CHEMBL5037071,CHEMBL4628559,CHEMBL5149832",1,LITERATURE,"ACS Med Chem Lett,J Med Chem","3.4042448E7,3.5978691E7,3.2130004E7","10.1021/acsmedchemlett.2c00223,10.1021/acs.jmedchem.9b01928,10.1021/acs.jmedchem.0c01313",119853,"Q16531,Q96SW2",Protein cereblon/DNA damage-binding protein 1,Homo sapiens,"9.0,36.0,286.0,30.0",nM,=,"6.54,7.52,7.44,8.05",false,true,None,"chembl,impc,eva,ot_genetics_portal,chembl,eva_somatic"
CHEMBL4630818,CHEMBL1040,125261,CHEMBL4824182,1,LITERATURE,J Med Chem,3.3899473E7,10.1021/acs.jmedchem.0c02179,119911,P36956,Sterol regulatory element-binding protein 1,Homo sapiens,1176.0,nM,=,5.93,false,false,TF,ot_genetics_portal
CHEMBL4641,"CHEMBL1684950,CHEMBL30008,CHEMBL1423,CHEMBL45816,CHEMBL4217292,CHEMBL3115194","72035,364141,2295443,1075283,38764,1618170","CHEMBL1646503,CHEMBL4181841,CHEMBL3118539,CHEMBL3855331,CHEMBL1646505,CHEMBL4181719",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","2.9116786E7,2.1126876E7,2.4412109E7,2.7579577E7","10.1016/j.bmcl.2010.11.033,10.1021/acs.jmedchem.7b01236,10.1016/j.bmcl.2013.12.078,10.1021/acs.jmedchem.6b00756",100100,O43497,Voltage-gated T-type calcium channel alpha-1G subunit,Homo sapiens,"40.0,6.4,64.0,1.2,530.0,56.0",nM,=,"6.28,7.19,8.19,7.25,7.4,8.92",false,"false,true",IC,"impc,gene_burden,chembl,impc,chembl,chemicalProbes,chembl"
CHEMBL4644,"CHEMBL2070241,CHEMBL214332,CHEMBL405282,CHEMBL3301624","1360388,1763586,296300,24939","CHEMBL884507,CHEMBL716356,CHEMBL5107060",1,LITERATURE,J Med Chem,"1.115017E7,7658432.0,3.6167503E7","10.1021/acs.jmedchem.2c00793,10.1021/jm000211e,10.1021/jm00018a005",11003,P41968,Melanocortin receptor 3,Homo sapiens,"0.33,0.669,0.1514,0.6761",nM,=,"9.82,9.48,9.17,9.18",false,"false,true",GPCR,"impc,impc,chembl,chemicalProbes,chembl"
CHEMBL4674,CHEMBL103667,167995,CHEMBL1908463,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12983,P53778,MAP kinase p38 gamma,Homo sapiens,2.9,nM,=,8.54,true,false,Kinase,chemicalProbes
CHEMBL4677,"CHEMBL408194,CHEMBL3137309,CHEMBL443684","429157,1626740,508147","CHEMBL4052852,CHEMBL936498,CHEMBL4409526",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,Proc Natl Acad Sci U S A","2.7749061E7,1.8040043E7,3.1606346E7","10.1021/acs.jmedchem.5b01888,10.1073/pnas.0709443104,10.1016/j.bmcl.2019.126682",100476,Q92843,Apoptosis regulator Bcl-W,Homo sapiens,"70.0,1000.0,245.0",nM,=,"6.0,7.16,6.61",false,true,None,"impc,chembl,chembl"
CHEMBL4679,CHEMBL4551635,2422063,CHEMBL5217581,1,LITERATURE,J Med Chem,3.626113E7,10.1021/acs.jmedchem.2c00441,100478,P54687,Branched-chain-amino-acid transferase,Homo sapiens,31.0,nM,=,7.51,true,false,Enzyme,chemicalProbes
CHEMBL4680045,CHEMBL3286830,1757351,CHEMBL4674754,1,LITERATURE,ACS Med Chem Lett,3.0258534E7,10.1021/acsmedchemlett.8b00147,120113,O95436,SLC34A2-ROS1,Homo sapiens,0.19,nM,=,9.72,false,true,Transporter,"impc,eva,intogen,chembl,cancer_gene_census"
CHEMBL4680046,"CHEMBL601719,CHEMBL3286830","1757351,602271",CHEMBL4674752,1,LITERATURE,ACS Med Chem Lett,3.0258534E7,10.1021/acsmedchemlett.8b00147,120114,P08922,CD74-ROS1,Homo sapiens,"0.23,3.9",nM,=,"9.64,8.41",false,true,Kinase,"intogen,ot_genetics_portal,chembl,eva_somatic,cancer_gene_census"
CHEMBL4681,"CHEMBL267476,CHEMBL717,CHEMBL2172076,CHEMBL6,CHEMBL563,CHEMBL2103840,CHEMBL1443272","1431576,867156,4398,173,16308,34608,1376110","CHEMBL4668531,CHEMBL2174992,CHEMBL2329815,CHEMBL2174987,CHEMBL2345591,CHEMBL3868480,CHEMBL4668524",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","3.2463235E7,2.3432095E7,2.2877157E7,2.7847272E7,2.3353746E7","10.1021/acs.jmedchem.9b02138,10.1021/jm3017656,10.1016/j.ejmech.2012.12.045,10.1021/jm3007867,10.1016/j.bmcl.2016.10.073",100481,P42330,Aldo-keto-reductase family 1 member C3,Homo sapiens,"70.0,690.0,100.0,300.0,47.0,24.0,1560.0",nM,=,"7.62,7.33,5.81,7.16,6.52,7.0,6.16",false,false,Enzyme,"impc,chemicalProbes,impc,ot_genetics_portal"
CHEMBL4685,"CHEMBL4281167,CHEMBL4297598,CHEMBL432537,CHEMBL584991,CHEMBL4086143,CHEMBL15192,CHEMBL3989951,CHEMBL4291792,CHEMBL2148074,CHEMBL3545369","2320616,574429,2226054,1927218,2335569,2197822,15738,2331240,119324,1421580","CHEMBL3089095,CHEMBL5110227,CHEMBL4834560,CHEMBL4007866,CHEMBL4367260,CHEMBL5216253,CHEMBL4143457,CHEMBL3748063,CHEMBL4274901",1,LITERATURE,"J Med Chem,Eur J Med Chem","3.3557523E7,3.5952399E7,3.5696861E7,3.1264862E7,2.409922E7,2.597048E7,2.8011425E7,3.0103191E7,2.9220788E7","10.1021/acs.jmedchem.9b00662,10.1021/jm401195n,10.1021/acs.jmedchem.0c01968,10.1016/j.ejmech.2016.12.029,10.1016/j.ejmech.2022.114625,10.1016/j.ejmech.2018.08.013,10.1016/j.ejmech.2022.114524,10.1021/acs.jmedchem.5b00326,10.1016/j.ejmech.2017.11.088",100643,P14902,"Indoleamine 2,3-dioxygenase",Homo sapiens,"100.0,22.0,0.12,0.5,0.018,34.0,13.0,18.0,5.8,3.4",nM,=,"8.24,7.75,9.92,7.47,7.89,7.66,10.74,7.0,9.3,8.47",false,"false,true",Enzyme,"chemicalProbes,chembl"
CHEMBL4691,"CHEMBL1609104,CHEMBL3716552","1032988,2042637","CHEMBL5148591,CHEMBL3390699",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","3.5729784E7,2.517633E7","10.1021/acs.jmedchem.2c00359,10.1016/j.bmcl.2014.08.021",18071,Q96RI0,Proteinase activated receptor 4,Homo sapiens,"0.086,140.0",nM,=,"6.85,10.07",false,"false,true",GPCR,"chemicalProbes,chembl"
CHEMBL4714,CHEMBL3220046,1726442,CHEMBL3224914,1,LITERATURE,Medchemcomm,2.6161252E7,10.1039/c3md00132f,10012,Q15077,Pyrimidinergic receptor P2Y6,Homo sapiens,39.0,nM,=,7.41,false,false,GPCR,chemicalProbes
CHEMBL4722,"CHEMBL572878,CHEMBL482767,CHEMBL552033,CHEMBL565183,CHEMBL4225923,CHEMBL603469,CHEMBL482968,CHEMBL3545085,CHEMBL1980297,CHEMBL1483261,CHEMBL556460,CHEMBL2380834,CHEMBL1086582,CHEMBL4175638,CHEMBL523991,CHEMBL1651456,CHEMBL1651482,CHEMBL562497,CHEMBL402548,CHEMBL2022968,CHEMBL557682,CHEMBL2203765,CHEMBL4228587,CHEMBL2163396,CHEMBL2140408,CHEMBL385266,CHEMBL4292755,CHEMBL415049,CHEMBL1825092,CHEMBL3969370,CHEMBL3600873,CHEMBL4161600,CHEMBL1778663,CHEMBL1651476,CHEMBL482967,CHEMBL495727,CHEMBL561617,CHEMBL484609,CHEMBL4287422,CHEMBL2163391,CHEMBL259084,CHEMBL405120,CHEMBL560556,CHEMBL564941,CHEMBL502124,CHEMBL483158,CHEMBL3417325,CHEMBL2203764","561424,1840534,2332203,520120,1926934,520121,436277,1955762,436278,566669,557922,2326870,631241,566714,2264631,1443371,1412359,1426813,1443372,361860,907145,428508,494066,1063882,1426808,559552,520055,363066,559553,1063803,460624,520209,363089,1063876,1301588,2278669,2301078,2298414,556201,1338342,1560237,1175199,597145,557830,520053,1147128,460622,2178741","CHEMBL911831,CHEMBL4153356,CHEMBL4224085,CHEMBL993738,CHEMBL1031294,CHEMBL4266274,CHEMBL3871598,CHEMBL5109008,CHEMBL2025258,CHEMBL1825458,CHEMBL1119477,CHEMBL3418775,CHEMBL4275815,CHEMBL2214100,CHEMBL4185637,CHEMBL966955,CHEMBL856402,CHEMBL2024897,CHEMBL1781278,CHEMBL1908616,CHEMBL2174324,CHEMBL2382841,CHEMBL1119040,CHEMBL3862723,CHEMBL5034094,CHEMBL2167305,CHEMBL2403991,CHEMBL4768048,CHEMBL5159011,CHEMBL1664805,CHEMBL4222444,CHEMBL1656337",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Nat Biotechnol,Eur J Med Chem","2.9705376E7,2.8818446E7,2.5812967E7,2.2037378E7,1.7373783E7,2.7573544E7,2.0573509E7,1.9402633E7,2.1798738E7,2.2465635E7,2.8918096E7,2.0565112E7,2.9656197E7,2.2380736E7,3.2058239E7,2.3570792E7,2.280381E7,2.7391133E7,2.1128645E7,2.1093113E7,2.0462263E7,2.2247788E7,1.9447622E7,1.9320489E7,2.3043539E7,2.9545102E7,3.019606E7,2.370792E7,3.5167283E7,3.5551036E7,1.7125279E7,3.4009981E7","10.1016/j.bmcl.2011.06.129,10.1016/j.bmcl.2012.03.035,10.1016/j.ejmech.2020.112108,10.1021/jm061335f,10.1016/j.ejmech.2018.03.064,10.1021/jm300334d,10.1016/j.ejmech.2022.114442,10.1016/j.bmcl.2013.03.008,10.1016/j.ejmech.2016.08.026,10.1021/jm901913s,10.1021/jm201702g,10.1016/j.bmc.2018.04.048,10.1021/jm060897w,10.1038/nbt.1990,10.1021/jm100262j,10.1021/jm101346r,10.1021/jm8012129,10.1021/acs.jmedchem.6b00709,10.1016/j.ejmech.2018.08.053,10.1016/j.ejmech.2010.10.017,10.1016/j.bmcl.2017.08.016,10.1021/jm9000314,10.1021/acs.jmedchem.0c01806,10.1016/j.bmcl.2018.02.037,10.1016/j.bmcl.2010.04.119,10.1021/acs.jmedchem.1c01031,10.1021/ml200198x,10.1016/j.ejmech.2015.03.044,10.1016/j.bmcl.2009.04.136,10.1016/j.ejmech.2017.08.045,10.1021/jm300952s,10.1016/j.ejmech.2013.04.058",20014,O14965,Serine/threonine-protein kinase Aurora-A,Homo sapiens,"12.0,20.0,6.0,10.0,3.0,0.3,3.1,1.6,14.0,13.0,0.046,7.0,5.8,2.0,1.0,5.1,0.01,0.59,0.04,3.9,0.24,18.0,17.0,16.0,3.4,9.0,5.0,8.0,0.37,12.3,2.5,4.0,5.559",nM,=,"8.05,9.62,8.7,7.77,8.26,11.0,7.92,8.1,8.29,8.6,10.34,7.85,8.52,7.7,8.15,8.22,8.3,8.8,8.41,8.51,9.23,7.89,7.8,9.0,8.24,8.0,7.75,7.91,9.43,9.52,8.4,8.47,10.4","false,true","false,true",Kinase,"chemicalProbes,chembl,eva_somatic,impc,chemicalProbes,chembl,eva_somatic,chemicalProbes,impc,chembl,eva_somatic,chembl,chembl,eva_somatic"
CHEMBL4761,CHEMBL1170026,650181,CHEMBL1176068,1,LITERATURE,J Med Chem,2.0527893E7,10.1021/jm1003705,10785,Q16581,C3a anaphylatoxin chemotactic receptor,Homo sapiens,12.59,nM,=,7.9,false,false,GPCR,chemicalProbes
CHEMBL4767,CHEMBL129530,210429,CHEMBL2050140,1,LITERATURE,Bioorg Med Chem,2.2739089E7,10.1016/j.bmc.2012.05.045,12943,Q16572,Vesicular acetylcholine transporter,Homo sapiens,0.22,nM,=,9.66,false,false,Transporter,chemicalProbes
